0177649415251648,12344,50,2024-12-31
8834579764004534,20001,50,2024-12-31
9776599263238956,12344,50,2024-12-31
3911022122499022,20001,50,2024-12-31
3665776192512568,12344,50,2024-12-31
0289857228996120,20001,50,2024-12-31
6595286259010403,12344,50,2024-12-31
5339663450699335,20001,50,2024-12-31
6568715335503001,12344,50,2024-12-31
8022673071345082,20001,50,2024-12-31
9867215009900903,12344,50,2024-12-31
5651724172182625,20001,50,2024-12-31
8358233770077279,12344,50,2024-12-31
5303633840703407,20001,50,2024-12-31
3148642326821192,12344,50,2024-12-31
1939444308832941,20001,50,2024-12-31
4402984906735253,12344,50,2024-12-31
0453471763143533,20001,50,2024-12-31
0760182681094535,12344,50,2024-12-31
6992706191650611,20001,50,2024-12-31
7463742247983674,12344,50,2024-12-31
5524422838726890,20001,50,2024-12-31
7189179925866851,12344,50,2024-12-31
3524794744179399,20001,50,2024-12-31
3356619758230950,12344,50,2024-12-31
5285764347126498,20001,50,2024-12-31
9841985387419745,12344,50,2024-12-31
1975988130235938,20001,50,2024-12-31
5017516373280466,12344,50,2024-12-31
8794685861055707,20001,50,2024-12-31
9052017789178865,12344,50,2024-12-31
0122789314294102,20001,50,2024-12-31
0115374201534507,12344,50,2024-12-31
0650830497831442,20001,50,2024-12-31
6147577143297651,12344,50,2024-12-31
9249260881175253,20001,50,2024-12-31
0523846273356477,12344,50,2024-12-31
9219818461453206,20001,50,2024-12-31
2757557273500834,12344,50,2024-12-31
9466770318188319,20001,50,2024-12-31
2798900183913318,12344,50,2024-12-31
1076335020904702,20001,50,2024-12-31
0672713859208649,12344,50,2024-12-31
1046553449302271,20001,50,2024-12-31
5834213169500887,12344,50,2024-12-31
1985894383262127,20001,50,2024-12-31
3264733443397115,12344,50,2024-12-31
6335782536944215,20001,50,2024-12-31
2580417335793337,12344,50,2024-12-31
8128519988971302,20001,50,2024-12-31
8972352240135430,12344,50,2024-12-31
5312344053000656,20001,50,2024-12-31
4522867914649627,12344,50,2024-12-31
2105315082658568,20001,50,2024-12-31
7514772488300907,12344,50,2024-12-31
6800814615096821,20001,50,2024-12-31
5526038139554698,12344,50,2024-12-31
0992958199810298,20001,50,2024-12-31
6329531867839271,12344,50,2024-12-31
6513019543126293,20001,50,2024-12-31
0234795054437052,12344,50,2024-12-31
3194180094533503,20001,50,2024-12-31
2705416299138540,12344,50,2024-12-31
4107205073604811,20001,50,2024-12-31
8451311834771682,12344,50,2024-12-31
5775964950841997,20001,50,2024-12-31
0458251761738062,12344,50,2024-12-31
2847388742747294,20001,50,2024-12-31
5607647139416013,12344,50,2024-12-31
0836800543497142,20001,50,2024-12-31
0126097356885272,12344,50,2024-12-31
9069548048556138,20001,50,2024-12-31
4408389435954064,12344,50,2024-12-31
9033756584298927,20001,50,2024-12-31
8419138193625969,12344,50,2024-12-31
1369658153334197,20001,50,2024-12-31
4894233029945303,12344,50,2024-12-31
2865839765830844,20001,50,2024-12-31
2524475085285691,12344,50,2024-12-31
1578333852460878,20001,50,2024-12-31
4666475038669134,12344,50,2024-12-31
3178473310867741,20001,50,2024-12-31
5548982615641261,12344,50,2024-12-31
2717264003545903,20001,50,2024-12-31
3104847750570624,12344,50,2024-12-31
7133296084475788,20001,50,2024-12-31
4600583643028690,12344,50,2024-12-31
0217417645613587,20001,50,2024-12-31
7926867837428363,12344,50,2024-12-31
0990646161678827,20001,50,2024-12-31
3310802652274277,12344,50,2024-12-31
3718494996827564,20001,50,2024-12-31
9023421841757971,12344,50,2024-12-31
1776029815878202,20001,50,2024-12-31
6802329794034415,12344,50,2024-12-31
7063254149476242,20001,50,2024-12-31
5962935384035931,12344,50,2024-12-31
3623764189652792,20001,50,2024-12-31
4714052029663195,12344,50,2024-12-31
6332662389618538,20001,50,2024-12-31
5598083037359371,12344,50,2024-12-31
7003818287267820,20001,50,2024-12-31
8549443153626248,12344,50,2024-12-31
6595492193635366,20001,50,2024-12-31
6788757356183678,12344,50,2024-12-31
9658907705568716,20001,50,2024-12-31
6879607146443822,12344,50,2024-12-31
0121250837233557,20001,50,2024-12-31
4638053160686868,12344,50,2024-12-31
2301636610168849,20001,50,2024-12-31
3913659129093337,12344,50,2024-12-31
4435357220630612,20001,50,2024-12-31
6960547061777084,12344,50,2024-12-31
2277464152588929,20001,50,2024-12-31
6389597942300598,12344,50,2024-12-31
5233118872966627,20001,50,2024-12-31
8321513960626814,12344,50,2024-12-31
1150630798819025,20001,50,2024-12-31
1641366982749186,12344,50,2024-12-31
4575984871389172,20001,50,2024-12-31
5622634104996965,12344,50,2024-12-31
7365920773946031,20001,50,2024-12-31
3477675556247684,12344,50,2024-12-31
7407380930332276,20001,50,2024-12-31
7371586947064896,12344,50,2024-12-31
9842180776602367,20001,50,2024-12-31
9595451266859324,12344,50,2024-12-31
8419480217566734,20001,50,2024-12-31
9125164026318389,12344,50,2024-12-31
0883422844800294,20001,50,2024-12-31
8066751536475706,12344,50,2024-12-31
9016359890424474,20001,50,2024-12-31
2967380734452224,12344,50,2024-12-31
4301001469601202,20001,50,2024-12-31
1952376208478068,12344,50,2024-12-31
4581857980190336,20001,50,2024-12-31
2339993842820432,12344,50,2024-12-31
0156687898504913,20001,50,2024-12-31
8544711283784998,12344,50,2024-12-31
3229188350067304,20001,50,2024-12-31
0286140963930617,12344,50,2024-12-31
3261018553521521,20001,50,2024-12-31
8797694218695546,12344,50,2024-12-31
5014869319970379,20001,50,2024-12-31
5844019916744747,12344,50,2024-12-31
5118948733973228,20001,50,2024-12-31
3715018114545556,12344,50,2024-12-31
9076807328666326,20001,50,2024-12-31
4653105856329773,12344,50,2024-12-31
4594894768772445,20001,50,2024-12-31
4540840625311885,12344,50,2024-12-31
3730556066359045,20001,50,2024-12-31
8057359110923990,12344,50,2024-12-31
0577982285311152,20001,50,2024-12-31
2749368003869471,12344,50,2024-12-31
5961080593682124,20001,50,2024-12-31
5158010511449674,12344,50,2024-12-31
8943633134454673,20001,50,2024-12-31
4878056402353906,12344,50,2024-12-31
9410035823766368,20001,50,2024-12-31
2247813808139071,12344,50,2024-12-31
3548790687841714,20001,50,2024-12-31
5864874573605417,12344,50,2024-12-31
8166361203728836,20001,50,2024-12-31
8466028959700885,12344,50,2024-12-31
1523538179100726,20001,50,2024-12-31
9940574679541224,12344,50,2024-12-31
2210086031434292,20001,50,2024-12-31
7561419283821144,12344,50,2024-12-31
4868254222553593,20001,50,2024-12-31
9396994328435003,12344,50,2024-12-31
3716415252617445,20001,50,2024-12-31
0108846966099391,12344,50,2024-12-31
1902548602598295,20001,50,2024-12-31
6965875771854929,12344,50,2024-12-31
4877743390196224,20001,50,2024-12-31
3784460915211475,12344,50,2024-12-31
5528741407667980,20001,50,2024-12-31
8094343712391377,12344,50,2024-12-31
4146166978827411,20001,50,2024-12-31
4478535010588869,12344,50,2024-12-31
4285315531654606,20001,50,2024-12-31
0266739811367277,12344,50,2024-12-31
8196586930874253,20001,50,2024-12-31
9189659823037977,12344,50,2024-12-31
8249859302565359,20001,50,2024-12-31
3703763199348540,12344,50,2024-12-31
9628988966710396,20001,50,2024-12-31
8282315614783986,12344,50,2024-12-31
1764114007318913,20001,50,2024-12-31
0172165448284749,12344,50,2024-12-31
4541577539929325,20001,50,2024-12-31
1607146874713948,12344,50,2024-12-31
2772287099593213,20001,50,2024-12-31
3470473244092805,12344,50,2024-12-31
8412428559879931,20001,50,2024-12-31
8869086461624798,12344,50,2024-12-31
2869618099211077,20001,50,2024-12-31
2739476416847263,12344,50,2024-12-31
5380279435115376,20001,50,2024-12-31
8795175520726951,12344,50,2024-12-31
8946828817065117,20001,50,2024-12-31
6383688136093667,12344,50,2024-12-31
1616093130382873,20001,50,2024-12-31
3933253314113562,12344,50,2024-12-31
2760375602384968,20001,50,2024-12-31
9359130907615070,12344,50,2024-12-31
2027319221995422,20001,50,2024-12-31
3430506852892814,12344,50,2024-12-31
3376778545641173,20001,50,2024-12-31
7916893670506863,12344,50,2024-12-31
0743169401514417,20001,50,2024-12-31
5000721691316492,12344,50,2024-12-31
1624852671742770,20001,50,2024-12-31
2195017994828155,12344,50,2024-12-31
6259261783527761,20001,50,2024-12-31
9086276598410214,12344,50,2024-12-31
1627972375200631,20001,50,2024-12-31
6693066863433260,12344,50,2024-12-31
8238681332524897,20001,50,2024-12-31
2682857752879138,12344,50,2024-12-31
0136509515533358,20001,50,2024-12-31
8299338604259903,12344,50,2024-12-31
0585231734731725,20001,50,2024-12-31
3284743257975339,12344,50,2024-12-31
6123874588046321,20001,50,2024-12-31
7080167108590334,12344,50,2024-12-31
2247453591142600,20001,50,2024-12-31
0053046739842069,12344,50,2024-12-31
3814319265102018,20001,50,2024-12-31
5611038803634585,12344,50,2024-12-31
3116553659438336,20001,50,2024-12-31
2863505086425925,12344,50,2024-12-31
1345800738112341,20001,50,2024-12-31
4342904576621819,12344,50,2024-12-31
7243536573314896,20001,50,2024-12-31
4483276449858910,12344,50,2024-12-31
8243773071462684,20001,50,2024-12-31
2035467391828450,12344,50,2024-12-31
1698675641767007,20001,50,2024-12-31
0573170326011085,12344,50,2024-12-31
7488682606109355,20001,50,2024-12-31
4050985908967546,12344,50,2024-12-31
0022322351849415,20001,50,2024-12-31
8431655064209748,12344,50,2024-12-31
9923378341728775,20001,50,2024-12-31
5915032145439525,12344,50,2024-12-31
5788654318693443,20001,50,2024-12-31
6543231065323138,12344,50,2024-12-31
8161341156912211,20001,50,2024-12-31
5632756544465595,12344,50,2024-12-31
9871792864278804,20001,50,2024-12-31
2785660873892555,12344,50,2024-12-31
2045774073042071,20001,50,2024-12-31
2489440197124936,12344,50,2024-12-31
2890073411190331,20001,50,2024-12-31
1914904157858041,12344,50,2024-12-31
0791559907155899,20001,50,2024-12-31
2734993339891350,12344,50,2024-12-31
7093287128902466,20001,50,2024-12-31
1081731581916055,12344,50,2024-12-31
7693235165643695,20001,50,2024-12-31
3767160409058477,12344,50,2024-12-31
4419144200141865,20001,50,2024-12-31
5377899015917327,12344,50,2024-12-31
1841166468297653,20001,50,2024-12-31
1703450381082076,12344,50,2024-12-31
8582387443740320,20001,50,2024-12-31
5890924637939215,12344,50,2024-12-31
7328833329079867,20001,50,2024-12-31
5935683346201656,12344,50,2024-12-31
8121573495068440,20001,50,2024-12-31
8488416849441535,12344,50,2024-12-31
1144679982016965,20001,50,2024-12-31
9457742009220512,12344,50,2024-12-31
7286609521170105,20001,50,2024-12-31
6714904772188756,12344,50,2024-12-31
5548431605036090,20001,50,2024-12-31
8076652129052715,12344,50,2024-12-31
6174015054472884,20001,50,2024-12-31
6830195290345603,12344,50,2024-12-31
2939658775437743,20001,50,2024-12-31
0477141678405374,12344,50,2024-12-31
3547194784192952,20001,50,2024-12-31
0902370425313396,12344,50,2024-12-31
9002667812260875,20001,50,2024-12-31
2620310320929173,12344,50,2024-12-31
8160331014630644,20001,50,2024-12-31
5522827560363767,12344,50,2024-12-31
5736727739903627,20001,50,2024-12-31
4233171162769055,12344,50,2024-12-31
9086208845592200,20001,50,2024-12-31
4536577714827130,12344,50,2024-12-31
5476500920961064,20001,50,2024-12-31
6518374821459902,12344,50,2024-12-31
7999924234407950,20001,50,2024-12-31
3248425312644895,12344,50,2024-12-31
8611602800780833,20001,50,2024-12-31
4703925149262328,12344,50,2024-12-31
9198269189788964,20001,50,2024-12-31
2356809589062390,12344,50,2024-12-31
0890851254289841,20001,50,2024-12-31
8701298693439866,12344,50,2024-12-31
4560066677063139,20001,50,2024-12-31
4184356205743722,12344,50,2024-12-31
5412620407180461,20001,50,2024-12-31
1448653434209150,12344,50,2024-12-31
6047060726361925,20001,50,2024-12-31
0437514718710305,12344,50,2024-12-31
5796829242345327,20001,50,2024-12-31
6805540522435322,12344,50,2024-12-31
5483140194489630,20001,50,2024-12-31
0852368432540262,12344,50,2024-12-31
9350664402531580,20001,50,2024-12-31
3222494541783758,12344,50,2024-12-31
0758906023608869,20001,50,2024-12-31
2882148241373464,12344,50,2024-12-31
1553767868689040,20001,50,2024-12-31
1572198932499006,12344,50,2024-12-31
1753953116805721,20001,50,2024-12-31
1421916536772475,12344,50,2024-12-31
2687655927481369,20001,50,2024-12-31
5498497864764357,12344,50,2024-12-31
8019084703550570,20001,50,2024-12-31
0892401770340369,12344,50,2024-12-31
0938264419867063,20001,50,2024-12-31
6963388155723832,12344,50,2024-12-31
0318755221465784,20001,50,2024-12-31
5872697394717047,12344,50,2024-12-31
7942071401573005,20001,50,2024-12-31
0606866511392176,12344,50,2024-12-31
8286245599125612,20001,50,2024-12-31
6736164684445213,12344,50,2024-12-31
4969923566209582,20001,50,2024-12-31
2963382681302808,12344,50,2024-12-31
2072928618709711,20001,50,2024-12-31
0661304914351877,12344,50,2024-12-31
0191909263737050,20001,50,2024-12-31
6761681970675371,12344,50,2024-12-31
2086877500937468,20001,50,2024-12-31
8387679845028783,12344,50,2024-12-31
6115971206099509,20001,50,2024-12-31
2964078377732991,12344,50,2024-12-31
9756544296196216,20001,50,2024-12-31
9468219649285500,12344,50,2024-12-31
8016567659122236,20001,50,2024-12-31
6822437956011272,12344,50,2024-12-31
9568545313869336,20001,50,2024-12-31
7593712813984791,12344,50,2024-12-31
5982153259007076,20001,50,2024-12-31
5387092342613814,12344,50,2024-12-31
9258432466479970,20001,50,2024-12-31
8661544140650900,12344,50,2024-12-31
5644342210488123,20001,50,2024-12-31
5492169298586801,12344,50,2024-12-31
5758225263096947,20001,50,2024-12-31
5944440163479830,12344,50,2024-12-31
5992073142383047,20001,50,2024-12-31
3674726420290816,12344,50,2024-12-31
3203067145276440,20001,50,2024-12-31
6704429494129933,12344,50,2024-12-31
5981356033680171,20001,50,2024-12-31
6241840552213150,12344,50,2024-12-31
3742525491952280,20001,50,2024-12-31
1353276793220500,12344,50,2024-12-31
6126673408973929,20001,50,2024-12-31
1512084974662022,12344,50,2024-12-31
9320262945376156,20001,50,2024-12-31
6620974867678961,12344,50,2024-12-31
8810306525754007,20001,50,2024-12-31
5398317765973007,12344,50,2024-12-31
9051243101134662,20001,50,2024-12-31
1059997259061841,12344,50,2024-12-31
3286290651386456,20001,50,2024-12-31
7958251087074822,12344,50,2024-12-31
8908221729056229,20001,50,2024-12-31
9821075606551913,12344,50,2024-12-31
8642393505366579,20001,50,2024-12-31
5382714289574965,12344,50,2024-12-31
4306990522729423,20001,50,2024-12-31
4418821173809371,12344,50,2024-12-31
5342321608491974,20001,50,2024-12-31
1724627669277140,12344,50,2024-12-31
3343431373628575,20001,50,2024-12-31
6852395224203248,12344,50,2024-12-31
1685540394923946,20001,50,2024-12-31
4086368411680871,12344,50,2024-12-31
3398279171244975,20001,50,2024-12-31
4193446962604113,12344,50,2024-12-31
5285455999324819,20001,50,2024-12-31
4931113639631594,12344,50,2024-12-31
1759683571806248,20001,50,2024-12-31
5410778909092877,12344,50,2024-12-31
7945624445670522,20001,50,2024-12-31
0894288275733671,12344,50,2024-12-31
2891845889205834,20001,50,2024-12-31
4901024410787823,12344,50,2024-12-31
2678601594017863,20001,50,2024-12-31
0524552329579947,12344,50,2024-12-31
3335754394318294,20001,50,2024-12-31
4681885692039416,12344,50,2024-12-31
2676687028409958,20001,50,2024-12-31
4280973706436626,12344,50,2024-12-31
3756483299290956,20001,50,2024-12-31
6122612380657022,12344,50,2024-12-31
5650904882797115,20001,50,2024-12-31
2962096948768061,12344,50,2024-12-31
5052586015577446,20001,50,2024-12-31
9783485719078077,12344,50,2024-12-31
9790418317337238,20001,50,2024-12-31
6118325349481923,12344,50,2024-12-31
2571648194313276,20001,50,2024-12-31
2800365197715017,12344,50,2024-12-31
1540134887691204,20001,50,2024-12-31
0231392499183864,12344,50,2024-12-31
6040937802576054,20001,50,2024-12-31
7917338302980512,12344,50,2024-12-31
2347074780577600,20001,50,2024-12-31
2833293701143833,12344,50,2024-12-31
9004395403297722,20001,50,2024-12-31
3556024700664830,12344,50,2024-12-31
7816230506337001,20001,50,2024-12-31
0733972727120882,12344,50,2024-12-31
2580932843770485,20001,50,2024-12-31
8738918159743992,12344,50,2024-12-31
5027973185836891,20001,50,2024-12-31
1752870460461785,12344,50,2024-12-31
8841575029602753,20001,50,2024-12-31
